latitude,longitude,confidence,frp
-15.436,131.0312,88,30.5
-15.4374,131.0405,59,14.8
-15.4401,131.0592,71,14.7
-15.4415,131.0685,42,8.1
-15.4478,131.0484,74,17.4
-15.4492,131.0578,42,10.5
-15.4409,130.8808,72,13.2
-15.4499,130.8793,34,7.8
-16.2766,136.94,57,19.9
-16.2787,136.9573,84,56.6
-15.5319,131.3043,47,5.5
-15.5333,131.3136,77,15.3
-16.2907,136.9557,67,40
-16.2948,136.9903,49,19.1
-15.5601,131.4325,45,12.6
-16.3026,136.9542,68,46.4
-16.594,142.1574,71,99.1
-16.2021,136.0448,73,26
-15.5794,131.439,32,11.1
-16.2133,136.0434,51,21.9
-16.2152,136.0581,74,30.2
-16.3238,136.83,71,26.1
-16.3386,136.9497,85,59.4
-15.506,130.8227,53,12.2
-15.5074,130.832,66,13.8
-16.2281,135.9819,51,10.5
-16.3357,136.8286,96,139.4
-16.3378,136.8456,70,34.6
-16.3485,136.9309,59,20.6
-16.3506,136.9482,90,89.4
-16.3528,136.9655,80,40.1
-15.5139,130.8154,40,5.4
-15.5153,130.8246,77,14
-15.6044,131.4197,64,8.3
-15.5201,130.7952,79,17.2
-15.5215,130.8045,78,16.2
-15.5229,130.8138,50,5.8
-16.3298,136.8235,88,75
-16.3318,136.8405,83,51
-16.3438,136.9432,86,65.1
-16.3458,136.9605,84,53
-16.3417,136.822,75,31.5
-16.3437,136.839,84,57.7
-16.3698,136.9575,87,66.3
-16.3719,136.9748,79,36.1
-16.3954,136.867,36,16.9
-15.5706,130.7008,66,10
-15.5726,130.6522,85,26.4
-15.574,130.6617,94,49
-15.5754,130.6712,86,28
-15.5768,130.6806,38,11.4
-15.5783,130.6899,80,18.1
-15.5815,130.6541,79,17.1
-15.5996,130.6512,35,9
-15.6153,130.5712,89,36.6
-15.6167,130.5806,90,37.7
-15.6182,130.5901,66,10.7
-15.6196,130.5995,73,13.6
-15.6682,130.557,53,9.1
-15.6696,130.5664,82,22
-16.7896,138.5561,56,50.2
-16.7923,138.5794,48,21.8
-16.7826,138.5502,24,23.5
-16.7851,138.5735,28,25.4
-16.2109,126.1202,79,39.7
-16.2136,126.1361,71,26.1
-16.2178,126.0199,79,43.5
-16.2232,126.0523,59,22.8
-16.2216,126.1286,67,21.5
-16.2163,126.0309,39,16.1
-16.2251,126.0126,84,55
-16.2279,126.029,93,101.2
-16.2308,126.0451,73,36.7
-16.8723,123.0931,38,28.1
-16.9499,123.0157,74,58.3
-16.9548,123.0419,67,39.5
-16.9596,123.068,34,31.8
-16.9516,123.0096,60,36.5
-16.9566,123.0357,67,41.4
-16.9616,123.0618,29,27.6
-21.1185,119.7604,65,59.8
-21.1229,119.7538,65,60.9
-31.5403,152.6345,77,85
-31.5456,152.6094,55,48.1
-29.7501,152.7249,59,40.3
-29.1813,152.9261,100,620.9
-29.1747,152.9556,93,217.2
-29.3563,152.8246,47,20.1
-29.3113,153.0314,86,130.3
-29.3702,152.8299,42,19.8
-29.3195,153.0646,51,22.4
-29.5752,152.8118,72,43.5
-29.5691,152.8404,89,157.2
-29.5894,152.8158,55,30.8
-29.5774,152.8204,73,56.9
-29.5711,152.8488,88,141
-29.6864,152.7321,83,92.7
-29.7345,152.7159,70,84.3
-29.6939,152.7093,32,33.6
-29.6877,152.7373,80,71.3
-29.722,152.717,89,139.4
-29.736,152.721,61,43.9
-29.8055,152.5348,62,33.2
-29.9064,152.9326,26,49.6
-29.9083,152.9938,47,96.4
-29.9349,152.9401,66,142.9
-29.9286,152.9694,77,145.2
-29.9371,152.9485,83,217
-30.9102,152.4588,57,26.7
-30.9588,152.3625,48,27.5
-28.6218,148.9006,59,9.2
-28.5517,149.8229,54,13.6
-28.2636,151.3976,61,22
-28.2587,151.4214,77,50.1
-29.2458,148.3367,80,26.9
-29.2431,148.3515,35,9.3
-29.0855,152.6327,84,103.1
-29.0796,152.6611,70,42.5
-29.0799,152.6088,58,21.5
-29.0879,152.6408,87,128.7
-29.1507,152.8419,28,49.7
-29.1502,152.8466,56,55.4
-29.1661,152.914,90,188.7
-29.1597,152.9435,91,177.3
-29.1868,152.8887,82,112.2
-29.1805,152.9181,100,644.5
-29.1741,152.9476,100,409.1
-29.1878,152.8967,94,237.9
-26.2499,151.0117,22,16.8
-27.5902,149.095,67,17.2
-27.587,149.1124,70,19.4
-25.1402,151.84,76,73.7
-25.1337,151.871,65,45.2
-25.1485,151.8746,32,32.3
-25.1393,151.8475,67,93.9
-25.9142,150.9818,38,20.4
-25.92,150.9909,64,35.2
-26.1711,151.0921,29,17.7
-26.1751,151.098,59,27.5
-23.8208,147.1736,73,21.5
-22.6835,150.4868,45,50.2
-22.6784,150.5134,46,33.5
-22.6971,150.4417,35,31
-22.6918,150.4682,80,85.1
-22.6864,150.4949,82,102.1
-22.7113,150.4449,66,41
-22.7061,150.471,82,98.9
-23.8234,147.1586,58,8.7
-19.0767,146.3941,22,10.5
-20.3037,145.5412,38,9.9
-21.1829,147.6531,68,23.3
-18.6883,145.9566,31,8.7
-19.0733,146.3994,52,14.6
-16.3228,136.8269,94,76.4
-17.5117,145.1999,73,27.2
-17.5009,145.1983,77,31.4
-16.9363,145.3364,77,36.4
-16.9591,144.9951,78,27.9
-16.9614,144.9816,90,62.5
-16.7179,145.2695,79,39.2
-16.7203,145.2552,86,58.9
-16.707,145.2673,73,30.3
-16.7094,145.253,80,40.9
-16.6923,145.2207,46,15.9
-16.6918,145.2151,52,16.4
-16.6693,144.8146,72,22.7
-16.6716,144.8013,51,16
-16.6756,144.809,71,19.8
-16.7667,142.0632,33,11.9
-16.759,142.052,50,19.6
-16.7363,142.0782,32,9.7
-16.7278,142.0802,71,12.4
-16.7336,142.0412,33,9.7
-16.7153,142.0382,66,30.1
-16.7167,142.0285,94,50.3
-16.6827,142.1933,83,30.8
-16.7061,142.0367,85,43.1
-16.7076,142.027,100,146.3
-16.672,142.2016,55,12.6
-16.6735,142.1918,62,19.1
-16.6863,142.0434,100,91.7
-16.6551,142.1888,81,26
-16.6728,142.0712,58,22.2
-16.6473,142.1774,93,45.1
-16.6488,142.1676,44,18.8
-16.6651,142.0599,59,21.2
-16.6709,142.021,13,17.6
-16.2454,144.6513,98,117.4
-16.2476,144.6379,98,115.7
-16.6396,142.1661,53,24.8
-16.6411,142.1562,46,22.2
-16.6559,142.0584,64,21.4
-16.6618,142.0195,91,41.4
-16.2348,144.6494,92,69.3
-16.2371,144.636,85,43
-16.2393,144.6228,80,31.5
-16.6467,142.0569,57,18.2
-16.6482,142.0472,59,23
-16.6511,142.0277,87,32.3
-16.6526,142.018,88,35.8
-16.2399,144.6585,80,34
-16.242,144.645,99,121.6
-16.2442,144.6317,85,43.1
-16.6249,142.158,49,11.2
-16.6452,142.0211,66,18.6
-16.2314,144.6433,83,38.2
-16.2336,144.6299,74,22.7
-16.2357,144.6168,57,10.7
-16.6157,142.1565,65,15
-16.548,142.1051,67,12.6
-16.5903,141.8238,74,14.6
-16.5494,141.9788,53,10.2
-16.5383,141.9273,37,12.7
-16.5398,141.9176,67,19.2
-16.5142,141.9631,41,11.8
-16.5094,141.9325,97,63.7
-16.4911,141.9295,39,11.5
-16.4845,141.8634,63,12.8
-16.4782,141.8426,48,8.8
-16.4946,141.6684,51,8
-16.4687,141.6545,82,22.4
-16.4596,141.653,42,7
-16.7911,138.5584,62,15.7
-16.7925,138.5479,85,30.9
-15.5985,143.2627,73,12.7
-15.6003,143.2515,70,11.3
-15.6037,143.2294,74,14
-16.381,137.0092,45,9.5
-16.3754,136.9701,80,26.2
-16.377,136.9574,84,32.2
-16.3786,136.9448,62,20.1
-16.3635,136.9812,82,27.3
-16.3666,136.956,77,46.9
-16.3746,136.8926,81,28.5
-16.3547,136.9672,45,27
-16.3578,136.9419,78,44.9
-16.3642,136.8911,85,36.2
-16.3443,136.9657,71,37.9
-16.3459,136.9531,79,48.7
-16.3293,137.0021,69,35.6
-16.348,136.8499,73,32.5
-16.3512,136.8242,74,37
-16.3332,136.8284,46,40.4
-16.3001,137.0042,79,34.3
-16.3017,136.9917,97,90.7
-16.3065,136.954,63,30.8
-16.293,136.9778,84,48.2
-16.2962,136.9526,43,19.1
-16.3123,136.8254,88,47.5
-16.2826,136.9763,92,60.8
-16.2842,136.9637,75,34.1
-16.2858,136.9511,87,43.8
-16.2754,136.9497,92,67.5
-15.3823,142.3954,71,11.9
-14.9621,144.8759,17,14.3
-14.9644,144.8616,63,25.7
-14.9558,144.8454,60,25.6
-16.1624,136.3889,88,57
-16.1641,136.3752,50,9.6
-16.1516,136.3874,97,103.9
-16.1533,136.3737,61,31.7
-16.1926,136.0511,66,24.4
-16.1943,136.0364,93,88.6
-16.1961,136.0219,83,43.6
-16.1408,136.386,92,70.3
-16.1425,136.3723,74,39.6
-16.1937,135.9475,85,49.9
-16.1317,136.3708,100,170.1
-16.1844,135.9314,45,20.9
-16.1366,136.3939,57,15.8
-16.1383,136.3802,88,55.6
-16.1401,136.3665,75,36.5
-16.1941,135.9423,73,31.3
-16.0883,136.6851,46,18.1
-16.1275,136.3788,93,75.6
-16.1293,136.3651,95,91.2
-16.183,135.9409,43,16.4
-16.0761,136.6967,31,12.4
-16.0777,136.6837,68,23.1
-16.1185,136.3636,55,17.1
-16.086,136.0896,84,46
-16.0826,136.0967,77,28.3
-16.0844,136.0825,72,22.1
-15.8018,137.0815,63,37.1
-15.724,137.0518,46,14.6
-15.7255,137.0396,88,51.2
-15.7035,137.049,88,50.7
-15.6933,137.0476,85,41.9
-15.6948,137.0355,81,37.5
-15.042,141.7056,99,78
-15.0434,141.6959,74,15.2
-15.6831,137.0463,59,18.2
-15.0361,141.699,100,82.4
-15.6863,137.0413,79,31
-14.8409,141.7747,60,8.4
-14.7857,142.018,56,13.4
-14.7749,142.0264,78,22.3
-14.7764,142.0165,100,120
-14.7116,142.1289,54,9
-14.7132,142.1188,62,12.4
-14.4407,132.9272,54,22.4
-14.6754,130.7081,31,46.2
-14.6428,130.7045,55,55.2
-14.5421,130.653,77,99.4
-14.5349,130.6448,69,60.1
-13.0432,141.9699,74,19.3
-13.0448,141.9597,53,14.1
-13.0338,141.9685,86,33.6
-13.0353,141.9583,100,118
-13.4068,142.0008,24,9.6
-14.5893,133.2078,59,21.4
-14.5919,133.1861,69,32.9
-14.5759,133.2063,56,25
-14.5784,133.1844,76,49.2
-13.3052,142.5414,48,21.9
-13.2956,142.5398,38,12
-14.1384,136.4871,40,18.6
-13.2508,142.6999,86,32.2
-14.1264,136.4984,50,21.2
-14.128,136.4857,75,28
-13.2411,142.6983,77,19.3
-13.2313,142.6967,59,11.4
-14.6611,131.6482,50,111.1
-13.2293,142.7021,75,17.1
-13.2195,142.7005,83,27.9
-13.2098,142.699,76,16.6
-14.6456,131.6718,32,60.7
-14.6488,131.6427,34,62.2
-14.6463,131.5243,59,76.4
-14.6992,130.7177,68,69.3
-14.6828,130.7165,87,199.3
-14.4366,132.9103,36,21.3
-14.6339,131.5154,59,52.7
-13.2488,141.8908,60,8.2
-14.6918,130.7093,87,198.5
-12.5058,131.2505,72,60.5
-12.2404,133.4977,87,90
-12.2531,133.4991,83,63.7
-12.2508,133.5184,76,42.5
-12.2658,133.5006,61,22.9
-12.2634,133.5198,81,55.1
-12.0119,135.5758,0,42.7
-12.0101,135.5891,48,18.5
-12.1618,134.5153,90,79.9
-12.1597,134.5313,84,48.8
-12.1571,134.5199,96,122.3
-12.2562,134.0062,55,18.8
-12.6396,131.2709,63,68.9
-12.6548,131.2726,90,181.1
-12.6513,131.3015,96,302.3
-12.6665,131.3033,56,53.4
-12.3091,134.1711,75,37.6
-12.6375,131.2783,75,70.7
-12.6527,131.2801,96,309.7
-12.6495,131.309,82,112.1
-12.3145,134.179,83,58.3
-12.2351,134.8226,67,31.8
-12.6679,131.2818,81,100.3
-12.6646,131.3108,81,108.6
-12.2465,134.8241,69,33.8
-12.5727,132.3609,69,37.8
-12.4747,133.1767,73,34.5
-12.4722,133.1974,71,28.2
-12.3052,135.0793,79,32.5
-12.3164,135.0808,48,14
-12.8135,131.0638,69,69.4
-12.8101,131.0938,63,40.3
-12.703,132.3813,61,22.9
-12.6947,132.3874,64,25.8
-12.7393,132.4884,69,36.9
-12.8033,132.9361,54,29.7
-12.8008,132.9571,58,31.8
-12.6876,134.068,75,32.6
-12.7991,132.9424,37,35.8
-12.6917,134.0759,72,30
-12.637,135.6064,66,15
-12.6353,135.62,67,16
-13.2099,134.6098,73,29.2
-13.2079,134.6261,76,30.2
-13.2058,134.6423,69,18.8
-13.3282,134.2878,74,31.3
-12.3136,141.7319,89,39.2
-12.4184,141.9745,76,15
-12.4213,141.9807,64,15.6
-12.5111,141.9004,71,16.1
-12.5175,141.9223,61,14.1
-12.5452,141.7772,43,9.2
-12.5235,141.9194,80,15.5
-12.5219,141.9296,94,52.2
-13.6365,134.3105,78,40.4
-13.6343,134.328,56,14.3
-14.162,129.9412,48,65.6
-14.1791,129.943,85,221.8
-13.6402,134.316,82,52.5
-12.6087,141.9598,60,16.5
-12.6229,141.9306,50,9.9
-12.615,141.9818,79,22.4
-12.6135,141.9921,87,31.7
-12.623,141.9936,47,9.6
-14.1644,129.9459,90,315
-14.1815,129.9478,59,57.1
-14.1705,130.2158,75,104.6
-14.1792,130.1865,49,33.6
-14.1754,130.2241,72,83
-12.7516,141.8847,0,8.2
-12.8525,141.8855,60,13.2
-12.8635,141.8768,59,9.9
-12.8774,141.848,79,19.6
-12.8928,141.8091,97,69.5
-12.8913,141.8192,40,18.2
-12.923,141.6706,100,113
-12.9215,141.6805,75,16
-12.9022,141.8106,74,14.9
-12.9302,141.6682,100,147.9
-12.9286,141.6781,100,105.9
-14.3741,130.6936,52,40
-12.9418,141.8441,49,18
-12.9403,141.8543,52,17.3
-12.95,141.9182,82,23.9
-12.9579,141.9299,35,13.8
-14.3724,143.6346,55,13.5
-14.3743,143.6225,72,22.8
-14.3759,143.6297,76,26.8
-14.1455,143.395,91,61.2
-14.1474,143.383,59,12.5
-14.124,143.4643,39,13.2
-14.1256,143.4578,25,17.2
-14.1173,143.4443,22,11.1
-14.0979,143.5022,83,31.4
-14.0998,143.4902,71,20.8
-14.3797,141.6496,73,12.3
-14.3812,141.6399,80,17.9
-14.0878,143.5005,55,13.3
-14.3691,141.6579,62,7.3
-14.3705,141.6481,89,35.9
-14.372,141.6384,70,12.1
-14.3734,141.6287,81,18.4
-15.6876,130.5619,32,45.9
-15.6831,130.557,68,83
-15.5406,131.3062,63,39.2
-15.589,130.6575,58,52.2
-15.5305,131.2976,64,44.5
-15.5829,130.6492,55,44.5
-15.5154,130.8205,64,58.5
-15.4461,131.0219,32,43.3
-15.5256,130.8156,41,37.4
-15.4385,131.016,64,57.4
-13.9081,142.4042,68,12.8
-13.7788,143.053,31,10
-13.776,143.006,55,11.2
-13.7679,142.993,50,13
-15.2906,130.3764,47,61.5
-15.2943,130.3394,25,48.2
-15.2738,130.3743,53,71.6
-15.286,130.3682,68,85.9
-15.2691,130.3666,63,78.3
-13.5798,143.1485,56,11.1
-13.5698,143.1468,20,9.7
-13.5716,143.1352,84,38.1
-13.5734,143.1238,86,43.5
-13.5752,143.1123,45,9.2
-14.6074,135.4795,49,15.2
-14.8341,133.4154,70,34.4
-14.5731,135.4851,76,34.9
-14.8253,133.4096,58,20.7
-14.5618,135.4836,95,113.6
-14.5637,135.4688,68,24.8
-13.6152,141.9021,57,9.2
-14.6408,133.1991,72,42.4
-14.587,133.1924,89,117.3
-13.3375,142.5246,54,16
-13.3392,142.5139,82,25.7
-13.4162,142.0023,69,16.9
-11.4129,130.9019,57,43.6
-11.4163,130.8722,57,47.8
-11.4159,130.895,77,73.4
-11.2226,132.3621,0,16.7
-33.6273,121.7967,55,6.5
-30.8715,121.4923,70,9.8
-17.0561,122.8074,62,20
-21.1285,119.7563,36,11.9
-21.1188,119.7546,76,18.5
-21.1207,119.7433,25,7.5
-21.1182,119.7489,75,19
-20.5961,116.7792,88,45.4
-16.9717,123.0517,77,53.3
-16.2391,125.9839,41,54.7
-16.9677,123.0733,80,58.4
-16.2446,125.9931,25,50.4
-16.2374,126.0299,33,55.3
-16.8634,123.0846,67,37.5
-16.8766,123.0873,33,44.2
-16.8751,123.0698,78,57.8
-16.8711,123.0914,72,51.3
-16.8843,123.0942,25,23.4
-16.9524,123.0184,68,38.3
-16.9655,123.021,67,42.3
-16.9711,123.0666,71,46.4
-16.9625,123.0278,82,64.7
-29.6884,152.7417,25,27.4
-29.6745,152.7405,60,34.5
-29.5751,152.8537,56,41.7
-29.5662,152.8719,29,34.5
-29.5685,152.8465,45,43.9
-29.176,152.988,23,88.5
-29.178,152.9636,0,69.1
-29.1816,152.9819,44,89.7
-29.0802,152.6373,57,34.6
-15.8026,137.0812,61,14.8
-15.3634,130.8755,63,6.4
-15.3621,130.8855,100,23
-15.3982,130.901,67,6.8
-15.4197,130.8834,91,13.5
-14.0646,129.7438,4,5.4
-15.4384,130.8864,50,7.2
-15.4478,130.8877,80,9.8
-15.454,130.8843,30,5.6
-15.4366,131.0154,86,11.2
-15.4512,131.0482,88,12.5
-15.4499,131.0584,73,8.1
-15.5226,130.8008,58,7.3
-15.5213,130.8111,26,6.4
-15.5199,130.8211,76,10.1
-15.5185,130.8313,48,6.4
-15.5851,130.6584,41,8.1
-15.5837,130.669,10,5.9
-15.581,130.6894,38,5.5
-15.5797,130.6995,51,5.7
-15.6793,130.5332,75,9.5
-15.6751,130.5648,86,12.9
-15.6737,130.5751,79,10.1
-15.5556,131.4412,56,6.2
-15.6785,130.5715,84,14.3
-15.5923,131.433,24,4.9
-15.6948,137.0421,76,18.9
-15.6925,137.0557,87,24.4
-12.7874,132.9413,76,7.2
-12.7729,132.9773,61,6.5
-12.7742,132.968,69,6.6
-12.7321,132.4964,85,12
-14.0436,129.7521,100,119
-14.041,129.7572,100,134
-14.0425,129.7462,100,75.1
-14.0312,129.7558,100,54.1
-14.0327,129.7448,100,120.3
-14.0422,129.7631,100,30
-13.7336,131.0608,64,8.7
-13.734,130.5954,34,5.2
-13.0108,132.988,66,5.4
-13.0004,132.9959,42,3.8
-12.636,134.0877,50,4.4
-12.8152,132.8132,51,4.9
-12.8166,132.8039,70,7.3
-13.9984,130.3207,99,20.9
-13.997,130.331,42,5.4
-14.1771,130.21,56,5.2
-14.1757,130.2205,64,6.2
-14.3022,130.7915,61,9.2
-14.3129,130.783,44,8.2
-14.3115,130.7929,42,7.7
-14.5237,130.6519,59,6.2
-14.5223,130.6621,69,8.1
-14.6471,130.7438,5,4
-14.5288,131.6184,100,81.3
-14.5275,131.6278,88,12.4
-14.5379,131.6197,100,28.6
-14.052,129.7645,81,15.1
-14.5366,131.6292,92,13.7
-14.5561,131.6224,43,4.2
-14.644,131.5163,12,4.6
-14.6427,131.5258,44,7.5
-14.6492,131.5461,21,6.2
-14.6284,131.6974,42,6
-14.6504,131.6718,24,4.9
-14.6933,131.63,39,5.1
-14.6998,131.6502,30,5.1
-14.6985,131.6597,43,5.1
-15.0942,129.8087,100,20.1
-15.0899,129.8418,99,19.5
-15.0894,129.9214,100,47.2
-15.088,129.9323,100,22.1
-15.0992,129.9227,38,7.3
-15.1568,129.7995,69,7.9
-15.4542,128.1471,66,10.6
-14.8246,133.4192,55,6.3
-15.2888,130.3444,63,8.4
-15.2874,130.3551,8,4.6
-15.297,130.3569,100,22.7
-15.3558,130.889,57,6
-15.3572,130.879,94,16.3
-12.2707,131.1449,81,12.3
-12.8147,131.6566,37,7.8
-12.807,131.646,72,9.5
-12.8083,131.6368,8,4.6
-12.9952,130.2044,45,5.9
-12.2538,134.9142,46,6.4
-12.5567,132.3733,61,12.8
-12.6519,131.308,68,8.1
-12.6532,131.2986,99,18.6
-12.6287,131.2792,47,5.4
-12.2705,133.5159,31,5.3
-12.272,133.5063,31,6.1
-12.2642,133.4952,16,7.1
-12.1536,134.042,9,4.5
-12.1551,134.0318,39,5.4
-12.1493,134.0353,100,20.7
-12.1508,134.0252,79,10.5
-12.1399,134.0338,100,22.4
-12.1414,134.0237,100,29.8
-12.511,131.2655,16,4.9
-12.502,131.2641,48,6.6
-12.2694,131.1543,100,27.3
-11.5226,132.6552,94,15.9
-11.4953,130.5728,93,15.6
-11.4967,130.5632,93,15.9
-11.4314,130.9005,37,6.8
-11.4223,130.8992,17,8.6
-11.4132,130.8978,15,9.4
-11.4045,130.8998,65,6.9
-22.6917,150.4738,4,6.7
-25.1124,151.8591,79,16.5
-25.9012,151.006,61,9.5
-26.1649,151.1118,61,9.9
-29.0618,152.6134,100,34.9
-29.0714,152.6116,18,10.3
-29.0759,152.6476,87,19.2
-29.0856,152.646,8,8.4
-29.1325,152.8618,89,19.9
-29.1593,152.9968,65,71.4
-29.1609,153.0093,0,25.6
-29.1521,152.8587,65,12.2
-29.176,152.9687,74,31.3
-29.1775,152.9812,79,52.1
-29.1791,152.9937,0,31.1
-29.1766,152.963,0,25.2
-29.1781,152.9754,0,32.9
-29.1796,152.988,16,42.2
-29.5605,152.8656,100,38.2
-29.562,152.8781,51,11.6
-29.5704,152.864,93,22.8
-29.584,152.8111,10,8.1
-29.6744,152.7267,91,22
-29.676,152.7391,74,14.9
-29.6775,152.7516,80,17.2
-29.7164,152.7272,64,12.6
-29.7933,152.532,68,13.8
-29.8865,152.9628,25,12.6
-29.8881,152.9755,39,14.6
-29.8912,153.0011,84,20.2
-29.8928,153.0139,24,10.8
-29.8949,152.9485,25,11
-29.8965,152.9613,12,10.7
-29.9147,152.9396,9,9.3
-29.9177,152.9652,38,11.4
-29.9223,153.0036,27,9
-29.9238,153.0166,75,16
-30.0273,152.7856,52,12
-30.0289,152.7984,76,16.9
-31.045,152.6345,50,12.4
-31.0466,152.6476,70,14.4
-31.2929,152.5893,18,10.3
-31.3045,152.601,10,9.3
-31.306,152.6139,33,11.1
-11.413,130.8985,36,7.5
-11.4143,130.9082,41,8.2
-15.5756,130.6907,59,7.6
-12.5511,132.3779,70,12.8
-12.5731,132.0013,33,6.3
-12.5042,131.2709,34,6.7
-12.6258,131.2789,66,9.9
-14.038,129.7557,100,24.4
-14.0394,129.7652,78,11.9
-14.0485,129.7638,100,37.4
-14.0498,129.7733,88,14.9
-14.1758,130.2109,31,5.1
-14.1771,130.2206,46,5.9
-14.1785,130.2303,45,6.4
-14.3033,130.787,39,8.9
-14.3048,130.7973,100,24.4
-14.5291,131.6248,61,9.4
-14.6315,131.6994,35,8.2
-14.5117,130.654,78,10.8
-14.5131,130.6642,68,8.5
-14.6371,131.5153,36,6.1
-14.6386,131.5267,78,13
-14.6401,131.5382,46,10
-14.6417,131.5499,91,18.2
-14.6938,131.6366,54,8.2
-14.6954,131.6483,83,15.8
-14.6455,130.7451,3,4.3
-14.682,130.7293,11,5
-14.7493,130.7661,43,5.6
-15.0835,129.9274,35,6.6
-15.0848,129.9372,70,8.9
-15.0817,129.848,81,9.2
-15.0913,129.9161,100,20.1
-15.094,129.9357,58,8.6
-15.0854,129.8077,95,14.1
-15.0868,129.8174,100,26.5
-15.0909,129.8466,79,8.8
-15.1019,129.9247,25,6.5
-15.0946,129.8062,31,4.9
-15.1001,129.8452,100,22.7
-15.2841,130.3695,85,14.2
-15.2855,130.3797,100,29.2
-15.2898,130.4103,28,5.5
-15.3567,130.8921,60,8.3
-15.2866,130.3428,88,14.6
-15.2879,130.3529,100,24.7
-15.2893,130.3631,86,14.1
-15.2907,130.3734,100,31.7
-15.2921,130.3836,82,13.1
-15.3596,130.8861,73,10.9
-15.2973,130.3515,100,37.6
-15.2987,130.3613,91,16.9
-15.3915,130.9035,52,7.4
-15.419,130.8889,26,9.2
-15.4368,131.0196,81,13.5
-15.4509,131.0509,49,6.6
-15.4524,131.0618,43,6.2
-15.448,130.8848,62,10.1
-15.4495,130.8956,78,11.5
-15.4511,130.8886,86,13.9
-15.5129,130.8363,23,5.2
-15.5741,130.6799,7,5.9
-15.5771,130.7016,55,6.6
-15.6039,130.6584,61,7.3
-15.6241,130.5916,70,8.9
-15.6703,130.574,54,6.4
-15.4624,128.2793,71,9.1
-16.8445,123.1018,13,10.3
-16.8531,123.0935,63,14.3
-12.5298,141.9395,41,10.1
-12.6046,141.995,20,11.1
-12.6102,142.0011,63,14.5
-12.6358,142.0239,79,24.9
-12.6464,142.0222,76,20.8
-12.9212,141.9439,54,10.9
-12.9248,141.6748,24,11.6
-13.2284,142.7058,71,10.8
-13.2585,142.7009,72,9.6
-13.2805,142.521,74,12.5
-13.2824,142.5329,75,14.3
-13.3392,141.8148,47,8.5
-13.7769,143.0039,76,14
-13.7786,143.0149,79,18.6
-13.7796,143.0087,80,21
-13.9081,142.4099,49,7.9
-14.1159,143.4683,41,6.4
-14.1254,143.4668,58,7.1
-14.9654,144.869,25,10.7
-15.0453,141.7039,58,11.3
-15.0403,141.6986,71,16.2
-16.2559,144.6305,58,6.5
-16.2573,144.6399,67,8.1
-16.6955,145.2963,21,5.2
-16.6452,144.8311,53,8.1
-16.65,144.8017,89,32.4
-16.6514,144.8111,82,18.9
-16.6528,144.8204,52,7.5
-16.9636,144.9914,66,5.8
-16.4773,141.8259,73,21.2
-16.4793,141.8379,84,36.3
-16.4914,141.8481,36,11.1
-16.517,141.9415,74,19.1
-16.5189,141.9533,95,76.3
-16.5208,141.9651,76,25.2
-16.5289,141.9516,83,31.6
-16.5497,142.0802,49,23.6
-16.5217,141.8429,46,10.3
-16.5236,141.8548,56,11.9
-16.5428,141.9734,38,9.8
-16.5597,142.0785,68,31.4
-16.5337,141.8531,66,16.5
-16.5796,142.0751,86,60.8
-16.5814,142.0867,32,30.8
-16.5808,142.0806,84,59.9
-16.5908,142.0789,100,143.3
-16.5927,142.0905,87,51.5
-16.6007,142.0772,93,67.1
-16.6026,142.0887,100,210.1
-16.6125,142.087,95,80.1
-16.6144,142.0986,100,120.1
-16.6163,142.1101,77,46.1
-16.6281,142.1199,54,35.6
-16.63,142.1314,78,40.2
-16.6318,142.1429,47,21.6
-16.6399,142.1297,68,48.1
-16.6417,142.1412,70,36.4
-16.6498,142.128,78,40.3
-16.6516,142.1395,72,35.9
-16.6627,142.2081,52,11.1
-16.6725,142.2064,50,11.8
-17.1431,145.2724,68,8.3
-17.1444,145.2817,62,6
-16.6717,142.0106,68,15.2
-16.6737,142.0222,51,8.4
-16.6917,142.0072,94,69.1
-16.7036,142.0171,61,33.5
-16.7453,142.0219,100,181
-16.7471,142.0335,100,151.5
-16.7571,142.0318,85,43.4
-16.7589,142.0434,100,167.7
-16.7608,142.0549,50,16
-16.7583,142.0374,100,110.4
-16.7602,142.049,94,64.6
-16.7721,142.0588,29,12.8
-17.5084,145.1906,50,5.4
-17.5097,145.2,59,6.9
-16.2924,136.9621,69,30.5
-16.2974,136.9889,68,26.2
-16.3988,136.8779,43,28.4
-16.3993,136.8717,66,37.1
-16.7971,138.5677,81,57.1
-16.8007,138.5876,73,32
-16.7996,138.581,81,52.8
-19.1028,145.2752,73,11.7
-19.7391,147.4189,62,7.8
-21.4565,148.4041,72,17.8
-20.7402,139.4806,48,7.9
-22.5204,150.1385,77,39.9
-22.5225,150.1579,58,26.2
-22.6482,150.4831,16,16.2
-22.4842,148.908,70,17.4
-22.6611,150.4817,53,27.2
-22.7095,150.4492,27,19.2
-25.9096,150.9958,39,17
-25.903,151.016,34,17.5
-25.8938,147.0757,58,7
-25.8955,147.0895,79,26.5
-27.1841,148.6288,89,83.5
-27.186,148.6471,81,44.6
-27.1914,148.6406,75,29.2
-27.492,149.7409,82,62.8
-27.49,149.7355,79,49.4
-27.492,149.7578,50,10.4
-27.6325,149.8726,93,153.4
-27.6346,149.8954,14,11
-27.6457,149.8711,78,45
-27.7052,149.5439,64,17.1
-29.1546,152.9823,54,35.7
